X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.191445174216,47.7597730126492,3251,2142,174096,663,Cascadia College,Cascadia,18225 Campus Way NE,98011
-122.157110030583,47.4380233050955,3252,720,599695,660,Carriage Crest Elementary School,Carriage Crest,18235 140th Ave SE,98058
-122.282483409225,47.4391585583364,3253,1317,12230,660,Bow Lake Elementary School,Bow Lake,18237 42nd Ave S,98188
-122.217806842842,47.2922015478976,3254,61,707806,661,Olympic Middle School,Olympic,1825 K St SE,98002
-122.273694031013,47.4384561580648,3255,1331,400677,666,Seattle Christian School,Seattle Christian,18301 Military Rd S,98188
-122.273694031013,47.4384561580648,3256,6600252,400677,660,Seattle Christian Elementary School,Seattle Christian,18301 Military Rd S,98188
-122.325081521265,47.4376273667198,3257,6600615,755385,664,Choice Academy,Choice Academy,18367 8th Ave S,98148
-122.287817654733,47.763060257767,3258,1230,537576,660,Lake Forest Park Elementary School,Lake Forest Park,18500 37th Ave NE,98155
-122.187275937918,47.4348183488362,3259,6600552,767285,660,Benson Hill Elementary School,Benson Hill,18665 116th Ave SE,98058
-122.317060789243,47.3276142187066,3260,6600285,2366,665,Federal Way Memorial Field,Federal Way Memorial Field,1300 S 308th St,98003
-122.132854382443,47.6084978991887,3261,208,118747,660,St. Louise School,St. Louise,133 156th Ave SE,98007
-122.145325020608,47.6346714280138,3262,2077,115528,663,Bellevue College-North Campus,Bellevue College-North Campus,14673 NE 29th Pl,98007
-122.141142857314,47.5920859732784,3263,6600414,90,661,Robinswood Middle School,Robinswood,14844 SE 22nd St,98007
-122.140783493364,47.6258673904752,3264,196,69,661,Highland Middle School,Highland,15027 Bel Red Rd,98007
-122.307927399804,47.6344225017247,3265,947,422778,660,Seattle Hebrew Academy,Seattle Hebrew,1617 Interlaken Dr E,98112
-122.004748377516,47.5468052762374,3266,6600675,905987,660,Grand Ridge Elementary School,Grand Ridge,1739 NE Park Dr,98029
-122.224470596822,47.7703264214869,3267,265,111,660,Westhill Elementary School,Westhill,19515 88th Ave NE,98011
-122.341310409449,47.4251257755842,3268,1252,614898,660,Marvista Elementary School,Marvista,19800 Marine View Dr SW,98166
-122.229701578555,47.350296519775,3269,380,672022,660,Kent View Christian Elementary School,Kent View Christian,20 49th St NE,98002
-122.315104496393,47.5854696489992,3270,1168,473848,660,Beacon Hill International Elementary School,Beacon Hill,2025 14th Ave S,98144
-121.99657708076,47.2105701765917,3271,291,201,660,Byron Kibler Elementary School,Byron Kibler,2057 Kibler Ave,98022
-122.063760500692,47.5947013527735,3272,6600674,1010038,660,Creekside Elementary School,Creekside,20777 SE 16th St,98075
-122.30414979118,47.5979562890565,3273,1189,449912,661,Washington Middle School,Washington,2101 S Jackson St,98144
-122.305783935477,47.3810299398966,3274,1366,382434,660,Parkside Elementary School,Parkside,2104 S 247th St,98198
-122.297895203476,47.3191703295924,3275,6600681,979436,664,Federal Way Open Doors,Open Doors,31453 28th Ave S,98003
-122.057262532738,47.33128121178,3276,2174,8613,662,Kentlake High School,Kentlake,21401 SE Falcon Way,98042
-122.322684739965,47.4048947128097,3277,1358,390877,660,Des Moines Elementary School,Des Moines,22001 9th Ave S,98198
-122.041786879529,47.7195143913004,3278,806,164591,660,Laura Ingalls Wilder Elementary School,Laura Ingalls Wilder,22130 NE 133rd St,98077
-122.04304923381,47.7414355288868,3279,798,568938,660,East Ridge Elementary School,East Ridge,22150 NE 156th Pl,98077
-122.320346917787,47.6393171991224,3280,826,429525,660,Bertschi School,Bertschi,2227 10th Ave E,98102
-122.287700949819,47.4001337810045,3281,1360,12232,666,Kent Mountain View Academy,Mountain View,22420 Military Rd S,98198
-122.303412366376,47.3999091315157,3282,1362,390217,660,Midway Elementary School,Midway,22447 24th Ave S,98198
-122.307850801598,47.3990562940706,3283,1363,386713,662,Mount Rainier High School,Mount Rainier,22450 19th Ave S,98198
-122.328707316036,47.4661513233263,3284,1212,755357,662,Highline High School,Highline,225 S 152nd St,98148
-122.006512630395,47.1912037621563,3285,297,893822,662,Enumclaw High School,Enumclaw High,226 Semanski St S,98022
-122.05155126338,47.3982789491026,3286,520,620598,660,Cedar River Elementary School,Cedar River,22615 Sweeney Rd SE,98038
-122.035302147712,47.6849318699075,3287,6600641,365780,660,Rosa Parks Elementary School,Rosa Parks,22845 NE Cedar Park Cres,98053
-122.331370617602,47.5804662697311,3288,6600429,473560,665,John Stanford Center (Administration),John Stanford Center,230 S Lander St,98134
-122.623812700566,47.5621107298131,3289,2304,0000000,510,Bremerton Ferry Terminal,Bremerton Ferry Terminal,210 First Ave,00000
-122.32755093109,47.6816115653232,3290,2716,0000000,600,Green Lake Community Center,Green Lake Community Center,7201 East Green Lake Dr N,00000
-122.384542298351,47.5781627882888,3291,2717,456984,600,Hiawatha Community Center,Hiawatha Community Center,2700 California Ave SW,98116
-122.201555136252,47.2800963232168,3292,21,0000000,600,Auburn Game Farm Park,Auburn Game Farm Park,29th St SE & R St SE,98002
-122.225301127517,47.5915465547531,3293,545,0000000,600,Luther Burbank Park,Luther Burbank Park,84th Ave SE & N Mercer Way,98040
-122.16639411981,47.7532574383369,3294,6004551,0000000,600,Wilmot Gateway Park,Wilmot Gateway Park,17301-131st Avenue NE,98072
-122.145401430172,47.7587123620603,3295,6002840,0000000,600,Woodinville Heights Park,Woodinville Heights Park,NE 182nd Street and 146th Ave NE,98072
-122.11138310934,47.4502129356411,3296,6003092,0000000,600,McGarvey Park Open Space,McGarvey Park Open Space,174th Ave SE and SE 164th St,98058
-122.09276456517,47.5596421890989,3297,6005298,847666,600,Lewis Creek Natural Area,Lewis Creek Natural Area,18501 SE Newport Way,98027
-122.151172847506,47.5562943228364,3298,6002810,0000000,600,Somerset Park,Somerset Park,18501 SE Newport Way,00000
-122.024847966177,47.5132441680509,3299,6002659,0000000,600,Squak Valley Park,Squak Valley Park,18501 SE Newport Way,00000
-121.993115344432,47.7300488262974,3300,281,0000000,600,McCormick Park - Duvall,William F McCormick Park,Stephens St,98019
-121.976340691161,47.7430956656883,3301,6006927,0000000,600,Old Duvall Water Tank Site,Old Duvall Water Tank Site,NE Virginia St and 4th Ave NE,98019
-122.127231794324,47.659023093771,3302,6005107,0000000,600,Bridle Crest Trail Site - Redmond,Bridle Crest Trail Site - Redmond,148th Ave NE and NE 60th St,98052
-122.018306600628,47.212049675106,3303,6002728,0000000,600,Mahler Park,Mahler Park,244th Ave SE and SE 436th,98022
-121.987343105994,47.2119006436837,3304,307,0000000,600,McFarland Park,McFarland Park,Chinook Ave & A St,98022
-122.037824829946,47.2786792615917,3305,6002755,0000000,600,Flaming Geyser Park,Flaming Geyser Park,Green Valley Rd and SE 354th St,98092
-122.034267619751,47.3641818821659,3306,522,0000000,600,Fernwood Park,Fernwood Park,233rd Ave SE & SE 266th St,98038
-121.960361299634,47.197901524786,3307,296,0000000,600,Enumclaw Park,Enumclaw County Park,Enumclaw Chinook Pass Rd,98022
-121.963339925109,47.555613786379,3308,6003168,0000000,600,Mitchell Hill Connector Forest,Mitchell Hill Connector Forest,SE 56th St and 284th Ave SE,98027
-121.87328605362,47.5397340655315,3309,6005384,0000000,600,Muir Park,Muir Park,35022 SE Muir St,98059
-122.081309911377,47.4654298024866,3310,6004858,0000000,600,Jones Reach Natural Area,Jones Reach Natural Area,SE 193rd St and Jones Road SE,98058
-122.056410197605,47.6430152907515,3311,656,0000000,600,NE Sammamish Neighborhood Park,NE Sammamish Neighborhood Park,Sahalee Way NE & NE 36th St,98074
-122.124525771983,47.5582377447172,3312,6005042,0000000,600,Silverleaf Open Space,Silverleaf Open Space,NE Woodinville-Duvall Rd and 188th NE,00000
-122.207022816266,47.6710941614079,3313,456,0000000,600,David E. Brink Park,David E Brink Park,55 Lake St S,98033
-122.151052887307,47.7487475007188,3314,904036,0000000,904,Barn Place Farm,Barn Place Farm,16708 140th Place NE,98072
-122.191212101069,47.5890286355521,3315,904001,0000000,904,Bill Pace Fruit and Produce,Bill Pace Fruit and Produce,2380 Bellevue Way SE,98004
-121.974241208736,47.6674345160433,3316,904003,0000000,904,Blue Dog Farm-Snoqualmie,Blue Dog Farm,7125 W Snoqualmie Valley Rd,98014
-122.087735118716,47.2891011093472,3317,904004,0000000,904,Canter-Berry Farms,Canter-Berry Farms,19102 SE Green Valley Rd,98092
-121.99018801799,47.2362238692182,3318,904007,0000000,904,Country Farmer Market,Country Farmer Market,40709 264th Ave SE,98022
-121.877671005376,47.6658225962953,3319,904010,0000000,904,Dog Mountain Farm,Dog Mountain Farm,7026 Tolt Highlands Rd NE,98014
-121.981940263021,47.7483144674426,3320,904011,0000000,904,Dougherty Farm,Dougherty Farm,26526 NE Cherry Valley Rd,00000
-121.896730351206,47.5766346048689,3321,904012,0000000,904,Fall City Farms,Fall City Farms,3636 Neal Rd,98024
-122.079074911674,47.6920135045016,3322,904013,0000000,904,Farrel-McWhirter Farm,Farrel-McWhirter Farm,19545 Redmond Rd,98053
-121.905709347202,47.591994387104,3323,904015,0000000,904,Henna Blueberry Farm,Henna Blueberry Farm,1800 Fall City-Carnation Rd SE,98024
-122.317418299399,47.7099898191846,3324,351044,0000000,350,Box Nature Sushi @ Route 206-302-8329,Box Nature Sushi & Catering (Kc146),11204 ROOSEVELT WAY NE,98125
-122.334574589397,47.59989551865,3325,351051,0000000,350,Bread Of Life Mission,Bread Of Life Mission,97 S MAIN ST,98104
-122.295795510643,47.7177463994216,3326,351052,0000000,350,Breakfast Club,Breakfast Club,12306 LAKE CITY WAY NE,98125
-122.3381579995,47.6203129992479,3327,351583,0000000,350,Chipotle,Chipotle,212 WESTLAKE AVE N STE 101,98109
-122.258812000277,47.4582799991341,3328,351587,0000000,350,Chipotle Mexican Grill #2270,Chipotle Mexican Grill #2270,633 SOUTHCENTER MALL 2600,98188
-122.313512600317,47.6592782395037,3329,351588,0000000,350,Chipotle Mexican Grill #578,Chipotle Mexican Grill,4229 UNIVERSITY WAY NE,98105
-122.049297999651,47.5433949986856,3330,351589,0000000,350,Chipotle Mexican Grill #778,Chipotle Mexican Grill #778,775 NW GILMAN BL #A,98027
-122.336917530115,47.6101572592579,3331,351590,0000000,350,"Chipotle Mexican Grill; #1363","Chipotle Mexican Grill; #1363",1501 4th AVE Ste 114,98101
-122.380106059653,47.6635698688585,3332,351591,0000000,350,Chippy'S,Chippy'S,4741 BALLARD AVE NW,98107
-122.392681200193,47.5506430392177,3333,351593,0000000,350,Chittenden House B & B,Chittenden House B & B,5649 47TH AVE SW,98136
-122.289535570644,47.6608148392666,3334,351594,0000000,350,Chloe Bistrot,Chloe Bistrot,3515 NE 45TH ST,98105
-122.382271939435,47.6505867591564,3335,351043,0000000,350,Box Car Alehouse,Box Car Alehouse,3407 GILMAN AVE W,98199
-122.333710030099,47.5539040888804,3336,351046,0000000,350,Boxing Fish,Boxing Fish,115 S BRANDON ST,98108
-122.038410989672,47.2107635191375,3337,351048,0000000,350,Branding Iron Cafe,Branding Iron Cafe,22712 SE 436TH ST,98022
-122.347750580251,47.6150297792989,3338,351049,0000000,350,Branzino,Branzino,2429 2ND AVE,98121
-122.470946758375,47.4253757542267,3339,904023,0000000,904,Plum Forest Farm,Plum Forest Farm,20020 107th SW,98070
-121.902476810695,47.6396766059348,3340,904024,0000000,904,Remlinger Farms,Remlinger Farms,32610 NE 32nd St,98014
-121.87223354225,47.5682987958457,3341,904025,0000000,904,River Valley Cheese,River Valley Cheese,34920 SE Fall City-Snoqualmie Rd,98024
-122.060557259563,47.2321374019727,3342,904026,0000000,904,Rockridge Orchards and Cidery,Rockridge Orchards and Cidery,41127 212th Ave SE,98022
-122.187035536661,47.7115662424612,3343,904028,0000000,904,South 47 Farm,South 47 Farm,15410 NE 124th St,98052
-122.067391546568,47.2873816033985,3344,904030,0000000,904,The Little Farm at Windwater,The Little Farm at Windwater,20621 SE Green Valley Rd,98092
-122.079592797225,47.2365677557204,3345,904032,0000000,904,Thunder Mountain Farm,Thunder Mountain Farm,40622 196th Ave SE,98022
-122.234001175904,47.5819015381563,3346,903046,0,903,Mercer Island Farmers Market,Mercer Island Farmers Market,7700 SE 32nd Street,98040
-122.206001276572,47.6758995029263,3347,903051,0,903,Kirkland Wednesday Market,Kirkland Wednesday Market,111 Park Lane,98033
-122.049563625481,47.550176391337,3348,903061,0,903,Issaquah Farmers Market,Issaquah Farmers Market,1730 10th Ave. N.W.,98027
-122.285889000568,47.5591049992925,3349,903069,0,903,Columbia City Farmers Market,Columbia City Farmers Market,37th Avenue South & S. Edmunds St.,98118
-122.309149998416,47.3186399990418,3350,903075,0,903,Federal Way Farmers Market,Federal Way Farmers Market,31600 20th Avenue South,98003
-122.215655336405,47.7045134114022,3351,903089,0,903,Juanita Friday Market,Juanita Friday Market,9703 NE Juanita Drive,98034
-122.327263295307,47.6021410276984,3352,620014,917825,62,300 Fifth Ave Building,300 Fifth Ave Bldg,300 5th Ave,98104
-122.323617483154,47.6053585998856,3353,620015,440075,62,908 Jefferson St Building,908 Jefferson St Bldg,908 Jefferson St,98104
-122.33302274239,47.6069015270305,3354,999001,927987,999,Seattle Public Library Parking,Seattle Library Parking,415 Spring St,98104
-122.329739448026,47.6036353479193,3355,999003,834654,999,Seattle City Hall Parking,Seattle City Hall Parking,601 6th Ave,98104
-122.278503296239,47.773696952733,3356,1223,0000000,600,Horizon View Park,Horizon View Park,47th Ave NE & NE 201st Place,98155
-122.216013605821,47.2853623737113,3357,35,0000000,600,Cedar Lanes Park,Cedar Lanes Park,25th Ave SE & K St SE,98002
-122.333993294331,47.7086630607973,3358,1806,0000000,360,Ramada Inn Northgate,Ramada Inn Northgate,N Northgate Way & Meridian Ave N,98133
-121.89156219318,47.5605757121634,3359,1971,87256,120,Fall City Cemetery,Fall City Cemetery,SE 47th St & Cemetary Rd,98024
-122.319635789168,47.7402428679793,3360,6002261,0000000,600,Paramount School Park,Paramount School Park,15300 8th Ave NE,98155
-122.248411246101,47.2779915558805,3361,1,802571,180,Algona City Hall,Algona CH,"402 Warde St, Ste C",98001
-122.335855128003,47.4613139920274,3362,2168,0000000,63,Burien Worksource,Burien Worksource,15811 Ambaum Blvd S,00000
-122.350620303173,47.4943343891387,3363,1815,571073,330,Schicks Shadel,Schick's Shadel,12101 Ambaum Blvd SW,98146
-122.179163489195,47.5035209541769,3364,660034,588546,66,Station 12,12,1209 Kirkland Ave NE,98056
-122.348964534508,47.6536194360301,3365,660041,319994,66,Station 9,9,3829 Linden Ave N,98103
-122.354716787987,47.5339269984479,3366,660043,483778,66,Station 11,11,1514 SW Holden St,98106
-122.190406071613,47.6121193264656,3367,10000023,103991,663,Seattle University Eastside Center,Seattle U Eastside ,200 112th Ave NE,98004
-122.349235480628,47.6204938788115,3368,350106,0000000,350,Afc Sushi @ Qfc #881,Afc Sushi @ Qfc #881,500 MERCER ST,98109
-122.355548448286,47.723233265128,3369,90001,0000000,90,Bitter Lake Neighborhood,Bitter Lake,N 130th St & Greenwood Ave N,98133
-122.305197522507,47.3179199544457,3370,570032,809149,570,Federal Way Transit Center P&R,Federal Way Transit Center P&R,31621 23rd Ave S,98003
-122.233313214208,47.3851571738391,3371,570105,0000000,570,Kent Station Surface Lot P&R,Kent Station Surface Lot P&R,400 1st Ave N,98032
-122.227516184867,47.577347670921,3372,570112,191240,570,Mercer Island Presbyterian Church P&R,Mercer Island Presbyterian Church P&R,3605 84th Ave SE,98040
-122.334124267287,47.7086840553047,3373,2659,0000000,330,Polyclinic-Northgate,Polyclinic-Northgate,10111 Meridian Ave N,98133
-122.317527378122,47.6811283461817,3374,2665,0000000,330,Swedish Clinic Green Lake,Swedish Clinic Green Lake,7210 Roosevelt Ave NE,98115
-122.053749492994,47.5466319573061,3375,2674,571237,330,UW Clinic Issaquah,UW Clinic Issaquah,1455 11th Ave NW,98027
-122.296370251088,47.3936566406864,3376,2675,389617,330,UW Clinic Kent,UW Clinic Kent,23213 Pacific Hwy S,98032
-122.214529007684,47.4442297957586,3377,2681,600033,330,Valley Medical Cascade Primary Care,Valley Medical Cascade Primary Care,4033 Talbot Rd S,98055
-122.208484398633,47.7148631620532,3378,6007278,27799,600,Brookhaven Park,Brookhaven Park,9911 NE 128th St,98034
-122.336213083114,47.6093360919726,3379,1448,834141,60,1411 4th Ave Bldg,1411 4th Ave Bldg,1411 4th Ave,98101
-122.150389593522,47.5291676446565,3380,6002643,0000000,600,China Creek Park,China Creek Park,212th Ave SE and SE 13th Pl,00000
-122.475306791837,47.3508488106096,3381,6007256,0000000,600,Manzanita Natural Area,Manzanita Natural Area,Manzanita Beach Rd SW & SW 280th Ln,98070
-122.125976195106,47.5633063737083,3382,6005008,0000000,600,Collingwood Mini Park,Collingwood Mini Park,7031 148 Ave NE,00000
-122.387443308046,47.5441331244513,3383,2091,775357,530,Mail Box West,Mail Box West,6521 California Ave SW,98136
-122.113226327945,47.5992461215151,3384,235,0000000,600,Weowna Beach Park,Weowna Beach County Park,1400 168th Ave SE,98008
-122.331966537724,47.5993756167435,3385,1676,448492,600,Klondike Gold Rush National Park,Klondike Gold Rush National Park,319 2nd Ave S,98104
-122.51874851715,47.3633221274266,3386,768,408724,600,Camp Sealth Recreation Area,Camp Sealth Recreation Area,Camp Sealth Rd & Wax Orchard Rd,98070
-122.303232772151,47.4292797344794,3387,1340,396314,300,Tyee Valley Golf Course,Tyee Valley GC,2401 S 192nd St,98188
-122.013651943523,47.3747312913598,3388,6002664,0000000,600,Rock Creek Natural Area,Rock Creek Natural Area,SE 248th St and 244th Pl SE,98038
-122.325994979999,47.2904236813655,3389,2185,715638,63,Federal Way DSHS,Federal Way DSHS,616 S 348th St,98003
-122.04098437271,47.3540884346562,3390,1938,667116,300,Elk Run Golf Course,Elk Run GC,228th Ave SE & SE 275th PL,98038
-122.047130843395,47.5556250822221,3391,2155,571853,420,Microsoft Corporation-Issaquah,Microsoft Corporation-Issaquah,22011 SE 51st St,98029
-122.260934614348,47.4414238363348,3392,1329,0000000,690,Pavilion Mall,Pavilion Mall,S 180th St & Southcenter Pkwy,98188
-122.12140042181,47.6616475659434,3393,2025,366257,480,Marymoor Museum,Marymoor Museum,6406 W Lake Sammammish Pkwy NE,98052
-122.33188457721,47.6201026377068,3394,1796,448739,60,Pontius & John Center,Pontius & John Center,205 Pontius Ave N,98109
-122.298094438393,47.7197946618253,3395,1088,261300,390,Lake City Library,Lake City Lib,12501 28th Ave NE,98125
-122.324956202531,47.7061846671931,3396,2033,989998,690,Northgate Mall,Northgate Mall East,401 NE Northgate Way,98125
-122.120819884984,47.6305888796614,3397,227,68,660,Sherwood Forest Elementary School-Bellevue,Sherwood Forest,16411 NE 24th St,98008
-122.312406462905,47.6118011988926,3398,6007032,0000000,600,Spring Street Mini Park,Spring Street Mini Park,E Spring St and 15th Ave,98122
-122.201942244912,47.3813633744218,3399,10000050,988888,903,Kent East Hill Farmers Market,Kent East Hill Farmers Market,24604 104th Ave SE,98030
-122.332291862418,47.6096666998562,3400,1746,835137,60,One Union Square,One Union Square,600 University St,98101
-122.204880793209,47.4745979509826,3401,682,588381,180,Renton City Hall,Renton CH,1055 Grady Way,98057
-122.2872327376,47.5601005339005,3402,1023,0000000,600,Columbia Park,Columbia Park,S Alaska St & Rainier Ave S,98118
-122.341721813311,47.6160614603562,3403,1466,451043,60,3101 Western Bldg,3101 Western Bldg,3101 Western Ave,98121
-122.099480086676,47.6702828187583,3404,613,0000000,120,Cedar Lawns Memorial Park,Cedar Lawns Memorial Park,7200 180th Ave NE,98052
-122.134203928134,47.5811799102114,3405,215,114878,360,Embassy Suites Hotel,Embassy Suites H,3225 158th Ave SE,98008
-122.321224021365,47.622232253062,3406,2027,788941,690,Broadway Market,Broadway Market,401 Broadway E,98102
-122.296243364148,47.4031437736792,3407,6002547,0000000,600,Midway Park,Midway Park,32nd Ave E and E John St,00000
-122.313383062566,47.3886715227011,3408,6002538,0000000,600,Zenith Park,Zenith Park,32nd Ave E and E John St,00000
-122.260276683821,47.3844844480145,3409,433,0000000,600,Russell Road Park,Russell Road Park,Russell Rd,98032
